CustomerID,Name,Age,Salary ($),Gender,Marital Status,Education,Loan Approval,Zip Code,Satisfaction Score
1720,Customer_1720,51,101000,Male,Single,High School,Yes,88883,3
1721,Customer_1721,22,118000,Male,Divorced,Master,Yes,91050,5
1722,Customer_1722,69,57000,Female,Divorced,PhD,No,16478,5
1723,Customer_1723,40,100000,Female,Married,PhD,No,11411,4
1724,Customer_1724,28,144000,Male,Divorced,PhD,Yes,64752,5
1725,Customer_1725,57,35000,Female,Divorced,Bachelor,Yes,81547,3
1726,Customer_1726,45,178000,Female,Single,Bachelor,Yes,67666,5
1727,Customer_1727,73,87000,Male,Married,High School,No,53611,3
1728,Customer_1728,64,84000,Female,Married,High School,Yes,32538,1
1729,Customer_1729,27,140000,Female,Married,Master,No,58891,3
1730,Customer_1730,28,123000,Female,Single,PhD,Yes,22717,5
1731,Customer_1731,55,85000,Male,Married,Master,No,49584,2
1732,Customer_1732,50,39000,Female,Married,Bachelor,No,20799,4
1733,Customer_1733,38,105000,Female,Single,Master,No,24438,2
1734,Customer_1734,36,79000,Male,Divorced,Bachelor,Yes,21946,4
1735,Customer_1735,63,44000,Male,Married,High School,No,85955,4
1736,Customer_1736,39,65000,Male,Divorced,High School,Yes,30005,5
1737,Customer_1737,55,31000,Male,Single,Bachelor,Yes,82408,4
1738,Customer_1738,38,36000,Female,Single,High School,Yes,65913,3
1739,Customer_1739,54,143000,Female,Married,Bachelor,Yes,42234,2
1740,Customer_1740,61,117000,Female,Single,High School,Yes,59443,5
1741,Customer_1741,43,22000,Male,Divorced,Bachelor,Yes,83841,1
1742,Customer_1742,70,46000,Female,Married,Master,No,88043,3
1743,Customer_1743,42,118000,Female,Married,PhD,Yes,55016,5
1744,Customer_1744,60,120000,Female,Single,Bachelor,No,17237,4
1745,Customer_1745,48,53000,Female,Divorced,High School,Yes,59668,4
1746,Customer_1746,42,110000,Male,Married,Bachelor,No,44697,2
1747,Customer_1747,28,31000,Female,Single,Master,Yes,16781,5
1748,Customer_1748,49,137000,Male,Married,Master,No,59600,4
1749,Customer_1749,72,91000,Female,Married,High School,Yes,92248,3
1750,Customer_1750,24,46000,Male,Married,Master,No,99507,5
1751,Customer_1751,24,65000,Male,Single,PhD,No,73146,5
1752,Customer_1752,71,77000,Male,Single,PhD,Yes,91587,1
1753,Customer_1753,26,67000,Female,Divorced,PhD,Yes,44330,5
1754,Customer_1754,21,94000,Male,Married,High School,Yes,24016,3
1755,Customer_1755,34,136000,Male,Married,High School,No,82446,5
1756,Customer_1756,37,38000,Female,Single,Bachelor,Yes,76451,4
1757,Customer_1757,40,97000,Female,Divorced,PhD,No,25921,1
1758,Customer_1758,30,89000,Female,Divorced,PhD,No,29002,5
1759,Customer_1759,51,110000,Male,Single,PhD,Yes,60802,5
1760,Customer_1760,28,118000,Female,Single,Master,No,56638,5
1761,Customer_1761,48,32000,Male,Divorced,Bachelor,Yes,39717,4
1762,Customer_1762,46,64000,Female,Single,Master,Yes,73714,2
1763,Customer_1763,41,134000,Female,Married,Master,Yes,28396,4
1764,Customer_1764,38,159000,Male,Single,Master,No,48779,1
1765,Customer_1765,46,71000,Male,Divorced,PhD,No,34617,1
1766,Customer_1766,62,42000,Male,Divorced,Master,No,40062,5
1767,Customer_1767,19,128000,Female,Married,Bachelor,Yes,18739,1
1768,Customer_1768,34,35000,Female,Single,Master,Yes,45787,4
1769,Customer_1769,62,81000,Male,Divorced,Bachelor,Yes,72515,1
1770,Customer_1770,55,28000,Male,Married,High School,No,79021,3
1771,Customer_1771,42,94000,Female,Divorced,High School,Yes,14441,4
1772,Customer_1772,40,94000,Male,Married,Master,No,77548,5
1773,Customer_1773,66,39000,Female,Divorced,PhD,No,15002,4
1774,Customer_1774,57,83000,Male,Married,Bachelor,No,86563,4
1775,Customer_1775,36,85000,Male,Married,Bachelor,Yes,20445,4
1776,Customer_1776,17,76000,Male,Married,Master,Yes,77741,2
1777,Customer_1777,27,86000,Female,Married,High School,Yes,52153,3
1778,Customer_1778,28,57000,Female,Married,Master,Yes,79387,4
1779,Customer_1779,68,171000,Male,Married,Master,No,13840,1
1780,Customer_1780,62,40000,Female,Married,Bachelor,No,82391,4
1781,Customer_1781,29,66000,Female,Single,PhD,No,21532,1
1782,Customer_1782,25,34000,Female,Single,Master,No,29404,2
1783,Customer_1783,67,35000,Female,Married,PhD,Yes,18462,2
1784,Customer_1784,51,81000,Female,Divorced,High School,No,87500,5
1785,Customer_1785,25,34000,Female,Divorced,PhD,Yes,31482,3
1786,Customer_1786,64,91000,Female,Divorced,PhD,No,10866,4
1787,Customer_1787,36,47000,Female,Married,Master,Yes,39938,5
1788,Customer_1788,41,73000,Male,Married,Master,No,77370,2
1789,Customer_1789,48,98000,Male,Single,Bachelor,Yes,54716,4
1790,Customer_1790,49,93000,Female,Single,PhD,No,68872,3
1791,Customer_1791,22,74000,Male,Single,Bachelor,No,91437,5
1792,Customer_1792,23,88000,Male,Married,Bachelor,Yes,65224,4
1793,Customer_1793,38,130000,Male,Divorced,Master,No,98273,3
1794,Customer_1794,33,82000,Female,Married,Master,Yes,61035,3
1795,Customer_1795,42,50000,Male,Married,Bachelor,No,59855,1
1796,Customer_1796,60,42000,Male,Single,Bachelor,Yes,88699,1
1797,Customer_1797,37,119000,Male,Divorced,Bachelor,No,37870,1
1798,Customer_1798,28,78000,Female,Married,High School,Yes,27431,1
1799,Customer_1799,28,77000,Female,Married,High School,Yes,80035,3
1800,Customer_1800,23,90000,Male,Married,Master,Yes,25247,5
1801,Customer_1801,55,105000,Female,Divorced,Master,Yes,75713,5
1802,Customer_1802,67,30000,Male,Single,Master,No,47274,4
1803,Customer_1803,29,92000,Female,Divorced,PhD,Yes,41050,1
1804,Customer_1804,40,88000,Male,Single,High School,No,36056,5
1805,Customer_1805,23,103000,Female,Single,Bachelor,No,90250,5
1806,Customer_1806,47,76000,Female,Married,Master,Yes,34852,4
1807,Customer_1807,33,53000,Female,Married,High School,Yes,52364,4
1808,Customer_1808,19,76000,Female,Divorced,Bachelor,No,65257,2
1809,Customer_1809,47,131000,Male,Single,Master,No,56806,2
1810,Customer_1810,30,178000,Male,Single,PhD,No,52822,3
1811,Customer_1811,34,123000,Female,Married,Master,Yes,88777,4
1812,Customer_1812,19,65000,Male,Married,High School,No,58703,3
1813,Customer_1813,33,32000,Female,Married,Master,No,64468,5
1814,Customer_1814,44,51000,Male,Single,Master,Yes,58466,3
1815,Customer_1815,29,50000,Male,Single,Master,No,24215,2
1816,Customer_1816,37,38000,Male,Married,PhD,No,26280,1
1817,Customer_1817,19,165000,Male,Married,PhD,No,26836,4
1818,Customer_1818,36,163000,Female,Married,Master,No,80145,1
1819,Customer_1819,58,111000,Female,Divorced,Master,No,24123,1
1820,Customer_1820,34,102000,Female,Married,Bachelor,Yes,24215,2
1821,Customer_1821,59,45000,Female,Divorced,PhD,Yes,76451,5
1822,Customer_1822,49,84000,Female,Single,High School,Yes,56448,4
1823,Customer_1823,40,133000,Female,Married,High School,Yes,31245,3
1824,Customer_1824,45,149000,Male,Divorced,PhD,No,34939,4
1825,Customer_1825,31,103000,Female,Married,High School,Yes,64993,5
1826,Customer_1826,20,61000,Male,Married,Bachelor,No,70215,2
1827,Customer_1827,19,119000,Male,Divorced,Bachelor,No,48609,4
1828,Customer_1828,50,80000,Male,Married,High School,Yes,53034,4
1829,Customer_1829,16,92000,Male,Divorced,Bachelor,Yes,91643,5
1830,Customer_1830,61,106000,Male,Divorced,Bachelor,Yes,88404,3
1831,Customer_1831,20,68000,Female,Single,Master,No,34375,4
1832,Customer_1832,37,94000,Female,Single,High School,No,86645,2
1833,Customer_1833,29,85000,Male,Single,Master,Yes,44050,2
1834,Customer_1834,35,62000,Male,Divorced,Master,No,94673,1
1835,Customer_1835,26,97000,Male,Married,PhD,Yes,44533,4
1836,Customer_1836,24,107000,Female,Divorced,High School,Yes,88961,1
1837,Customer_1837,42,126000,Female,Married,Bachelor,No,94909,4
1838,Customer_1838,46,77000,Female,Divorced,Bachelor,Yes,59748,4
1839,Customer_1839,49,120000,Male,Divorced,High School,No,23245,2
1840,Customer_1840,31,139000,Female,Divorced,PhD,No,50266,1
1841,Customer_1841,51,91000,Female,Single,Master,Yes,62290,5
1842,Customer_1842,60,104000,Male,Single,Bachelor,No,24883,5
1843,Customer_1843,58,103000,Female,Single,Master,No,73541,1
1844,Customer_1844,49,120000,Female,Single,High School,Yes,49815,5
1845,Customer_1845,65,25000,Female,Single,Bachelor,No,42135,4
1846,Customer_1846,54,100000,Female,Single,High School,No,95005,1
1847,Customer_1847,62,61000,Male,Divorced,Master,No,63251,3
1848,Customer_1848,64,117000,Female,Single,Master,No,66736,5
1849,Customer_1849,58,60000,Female,Single,Bachelor,Yes,86192,3
1850,Customer_1850,38,80000,Female,Married,PhD,Yes,24612,2
1851,Customer_1851,54,34000,Male,Married,Bachelor,Yes,27327,3
1852,Customer_1852,27,76000,Female,Married,PhD,No,74535,2
1853,Customer_1853,20,119000,Female,Divorced,Bachelor,Yes,67228,4
1854,Customer_1854,27,80000,Male,Single,Bachelor,Yes,45962,4
1855,Customer_1855,16,95000,Female,Single,PhD,No,26218,4
1856,Customer_1856,62,43000,Female,Married,PhD,No,22927,2
1857,Customer_1857,29,114000,Female,Married,Bachelor,No,73810,2
1858,Customer_1858,69,85000,Male,Divorced,PhD,No,89004,4
1859,Customer_1859,42,70000,Male,Divorced,High School,No,15784,3
1860,Customer_1860,34,66000,Female,Married,Master,Yes,86690,2
1861,Customer_1861,65,40000,Male,Single,High School,No,92367,2
1862,Customer_1862,39,48000,Female,Single,High School,Yes,57892,5
1863,Customer_1863,39,53000,Male,Married,PhD,No,23811,4
1864,Customer_1864,29,146000,Female,Single,Master,No,96247,4
1865,Customer_1865,38,76000,Male,Single,Bachelor,Yes,51016,1
1866,Customer_1866,41,64000,Female,Divorced,Master,Yes,65203,2
1867,Customer_1867,69,69000,Male,Single,Master,Yes,19528,5
1868,Customer_1868,41,71000,Male,Divorced,Master,Yes,90152,2
1869,Customer_1869,63,86000,Female,Married,PhD,No,63495,5
1870,Customer_1870,66,114000,Female,Divorced,Bachelor,No,95270,1
1871,Customer_1871,45,76000,Male,Single,Bachelor,No,67252,5
1872,Customer_1872,23,81000,Male,Single,Bachelor,Yes,69331,3
1873,Customer_1873,39,100000,Female,Married,High School,Yes,92192,4
1874,Customer_1874,17,164000,Female,Divorced,PhD,No,81065,5
1875,Customer_1875,41,46000,Female,Single,Master,No,77009,5
1876,Customer_1876,50,126000,Female,Divorced,PhD,Yes,97081,2
1877,Customer_1877,29,50000,Female,Single,Bachelor,Yes,82841,1
1878,Customer_1878,42,44000,Female,Single,Master,No,27194,3
1879,Customer_1879,37,44000,Female,Married,Master,Yes,55945,3
1880,Customer_1880,58,30000,Female,Married,PhD,Yes,11101,3
1881,Customer_1881,62,49000,Male,Married,Master,Yes,38687,4
1882,Customer_1882,19,71000,Male,Single,PhD,Yes,45754,2
1883,Customer_1883,50,141000,Male,Married,PhD,No,21433,2
1884,Customer_1884,20,52000,Male,Married,Bachelor,Yes,36801,3
1885,Customer_1885,48,176000,Male,Divorced,High School,No,89302,2
1886,Customer_1886,29,81000,Female,Single,High School,Yes,44214,5
1887,Customer_1887,53,71000,Female,Married,Master,Yes,31313,4
1888,Customer_1888,22,157000,Male,Divorced,High School,Yes,89001,4
1889,Customer_1889,62,87000,Male,Married,PhD,No,29988,2
1890,Customer_1890,61,63000,Female,Single,Bachelor,Yes,39717,1
1891,Customer_1891,43,81000,Male,Single,Master,No,69655,5
1892,Customer_1892,43,122000,Female,Divorced,High School,Yes,77534,5
1893,Customer_1893,49,107000,Female,Single,Bachelor,Yes,30694,4
1894,Customer_1894,26,71000,Male,Divorced,High School,Yes,70893,5
1895,Customer_1895,24,79000,Male,Single,PhD,Yes,53158,3
1896,Customer_1896,60,124000,Male,Married,Bachelor,No,90830,5
1897,Customer_1897,52,158000,Male,Single,High School,Yes,47692,2
1898,Customer_1898,32,150000,Female,Married,High School,Yes,48382,4
1899,Customer_1899,41,98000,Female,Single,PhD,Yes,96427,4
1900,Customer_1900,39,47000,Female,Married,PhD,No,44697,1
1901,Customer_1901,65,59000,Male,Single,High School,No,16575,2
1902,Customer_1902,49,135000,Female,Married,High School,Yes,38892,1
1903,Customer_1903,35,133000,Male,Married,High School,Yes,73541,5
1904,Customer_1904,44,25000,Male,Single,PhD,No,17014,2
1905,Customer_1905,54,105000,Female,Single,PhD,Yes,45870,3
1906,Customer_1906,21,54000,Female,Divorced,High School,Yes,75713,1
1907,Customer_1907,53,152000,Male,Divorced,Master,Yes,79780,1
1908,Customer_1908,57,24000,Male,Married,Bachelor,Yes,82654,1
1909,Customer_1909,51,33000,Female,Married,High School,No,30172,2
1910,Customer_1910,39,94000,Female,Divorced,Bachelor,Yes,18283,4
1911,Customer_1911,55,99000,Male,Divorced,High School,Yes,45627,3
1912,Customer_1912,38,148000,Male,Married,PhD,Yes,42917,5
1913,Customer_1913,59,62000,Male,Single,PhD,Yes,33426,5
1914,Customer_1914,31,76000,Male,Divorced,Master,No,22103,2
1915,Customer_1915,55,81000,Female,Married,High School,Yes,42841,1
1916,Customer_1916,54,69000,Male,Divorced,High School,No,26835,4
1917,Customer_1917,64,68000,Female,Single,High School,No,99319,5
1918,Customer_1918,34,36000,Male,Divorced,PhD,Yes,78681,1
1919,Customer_1919,52,132000,Female,Married,PhD,Yes,91577,2
1920,Customer_1920,24,96000,Female,Single,Master,No,56638,3
1921,Customer_1921,44,103000,Male,Divorced,Bachelor,Yes,10635,3
1922,Customer_1922,59,91000,Male,Divorced,Master,Yes,25636,1
1923,Customer_1923,51,132000,Male,Married,Master,No,61362,2
1924,Customer_1924,52,38000,Female,Married,Bachelor,No,20101,3
1925,Customer_1925,66,56000,Female,Single,Bachelor,No,74269,5
1926,Customer_1926,61,110000,Male,Married,PhD,Yes,58891,2
1927,Customer_1927,58,122000,Male,Divorced,Bachelor,Yes,20252,5
1928,Customer_1928,58,131000,Female,Single,Master,Yes,87592,2
1929,Customer_1929,52,42000,Female,Single,High School,Yes,89401,1
1930,Customer_1930,28,45000,Female,Single,High School,Yes,21572,2
1931,Customer_1931,44,116000,Male,Married,Master,Yes,29520,4
1932,Customer_1932,65,38000,Female,Married,PhD,Yes,70365,1
1933,Customer_1933,42,52000,Female,Divorced,Master,Yes,33481,3
1934,Customer_1934,62,45000,Male,Married,High School,No,76199,3
1935,Customer_1935,65,85000,Female,Divorced,PhD,No,14565,4
1936,Customer_1936,28,128000,Male,Divorced,PhD,Yes,16472,3
1937,Customer_1937,30,152000,Female,Divorced,Bachelor,Yes,35308,3
1938,Customer_1938,51,36000,Female,Divorced,High School,Yes,89858,2
1939,Customer_1939,31,104000,Male,Single,Master,Yes,59176,2
1940,Customer_1940,50,88000,Male,Divorced,Master,Yes,13674,3
1941,Customer_1941,65,58000,Male,Divorced,High School,No,70184,1
1942,Customer_1942,48,75000,Female,Divorced,Bachelor,Yes,70816,3
1943,Customer_1943,62,67000,Female,Married,PhD,Yes,62148,5
1944,Customer_1944,58,141000,Male,Divorced,Bachelor,No,40640,4
1945,Customer_1945,44,134000,Female,Single,High School,No,65333,2
1946,Customer_1946,39,138000,Female,Single,Master,Yes,60036,2
1947,Customer_1947,65,86000,Female,Married,High School,Yes,61217,5
1948,Customer_1948,17,107000,Male,Single,High School,No,36963,3
1949,Customer_1949,44,138000,Female,Divorced,PhD,Yes,26280,3
1950,Customer_1950,47,131000,Female,Single,High School,Yes,82692,3
1951,Customer_1951,25,52000,Male,Married,Master,No,92820,3
1952,Customer_1952,50,80000,Male,Divorced,High School,Yes,13995,1
1953,Customer_1953,20,97000,Female,Married,High School,No,33952,5
1954,Customer_1954,58,116000,Male,Divorced,Master,Yes,79865,4
1955,Customer_1955,50,111000,Female,Married,Master,No,81078,3
1956,Customer_1956,65,49000,Female,Single,PhD,No,10443,4
1957,Customer_1957,48,110000,Female,Divorced,Master,Yes,52388,3
1958,Customer_1958,65,147000,Male,Divorced,Bachelor,Yes,15356,2
1959,Customer_1959,53,91000,Female,Married,Master,Yes,78893,4
1960,Customer_1960,51,33000,Male,Divorced,Bachelor,No,23704,4
1961,Customer_1961,23,106000,Female,Single,PhD,No,14198,1
1962,Customer_1962,21,142000,Female,Married,Bachelor,No,43806,3
1963,Customer_1963,58,44000,Male,Single,High School,No,82533,1
1964,Customer_1964,46,60000,Male,Married,High School,No,41653,4
1965,Customer_1965,38,76000,Male,Married,PhD,No,74285,1
1966,Customer_1966,48,68000,Female,Divorced,Master,Yes,69831,5
1967,Customer_1967,22,101000,Male,Single,Bachelor,No,34001,5
1968,Customer_1968,34,163000,Male,Single,PhD,No,73230,4
1969,Customer_1969,39,50000,Male,Divorced,Master,No,62150,4
1970,Customer_1970,59,157000,Male,Married,Bachelor,No,91057,3
1971,Customer_1971,46,123000,Female,Single,Bachelor,Yes,11644,3
1972,Customer_1972,19,91000,Male,Single,Master,No,54232,4
1973,Customer_1973,43,58000,Male,Married,PhD,No,94487,4
1974,Customer_1974,67,44000,Male,Single,Bachelor,Yes,31482,5
1975,Customer_1975,23,123000,Male,Single,Master,Yes,76176,5
1976,Customer_1976,52,83000,Female,Married,PhD,No,24036,5
1977,Customer_1977,19,130000,Male,Divorced,Master,No,65825,4
1978,Customer_1978,72,105000,Male,Married,Bachelor,Yes,60959,1
1979,Customer_1979,34,40000,Male,Divorced,Master,No,96059,1
1980,Customer_1980,36,81000,Female,Single,PhD,Yes,24197,2
1981,Customer_1981,18,63000,Male,Divorced,Bachelor,Yes,26855,2
1982,Customer_1982,61,155000,Female,Divorced,PhD,No,89078,3
1983,Customer_1983,67,44000,Male,Married,High School,Yes,97954,2
1984,Customer_1984,46,67000,Female,Married,PhD,Yes,13388,2
1985,Customer_1985,25,43000,Male,Single,High School,No,76198,5
1986,Customer_1986,46,34000,Female,Divorced,Bachelor,Yes,58748,3
1987,Customer_1987,46,47000,Male,Single,Master,Yes,77370,2
1988,Customer_1988,25,42000,Male,Divorced,PhD,Yes,30809,4
1989,Customer_1989,45,141000,Female,Divorced,Bachelor,Yes,58416,3
1990,Customer_1990,62,62000,Male,Married,Master,Yes,40502,2
1991,Customer_1991,32,131000,Male,Single,PhD,Yes,87623,1
1992,Customer_1992,28,115000,Male,Married,PhD,Yes,53873,5
1993,Customer_1993,66,191000,Female,Divorced,Bachelor,No,81987,4
1994,Customer_1994,55,44000,Female,Married,PhD,No,48191,3
1995,Customer_1995,19,42000,Male,Single,Master,No,65552,2
1996,Customer_1996,37,114000,Female,Married,Master,Yes,85572,4
1997,Customer_1997,26,60000,Female,Married,High School,No,80246,2
1998,Customer_1998,61,42000,Male,Married,Bachelor,No,79702,4
1999,Customer_1999,22,46000,Male,Divorced,Bachelor,No,24660,3
2000,Customer_2000,18,101000,Female,Married,High School,No,34185,4
2001,Customer_2001,49,41000,Female,Single,Master,Yes,95058,2
2002,Customer_2002,60,76000,Male,Divorced,Master,No,31151,3
2003,Customer_2003,39,61000,Male,Single,PhD,No,73125,1
2004,Customer_2004,24,109000,Female,Single,High School,No,99924,4
2005,Customer_2005,24,69000,Female,Single,Master,No,67172,4
2006,Customer_2006,20,96000,Male,Married,High School,No,92945,1
2007,Customer_2007,56,93000,Female,Divorced,PhD,Yes,87408,3
2008,Customer_2008,35,72000,Female,Married,PhD,Yes,69923,1
2009,Customer_2009,28,88000,Female,Single,PhD,No,19226,1
2010,Customer_2010,43,57000,Male,Married,Bachelor,No,68067,1
2011,Customer_2011,67,105000,Male,Divorced,High School,No,37761,5
2012,Customer_2012,50,65000,Male,Married,PhD,No,38334,3
2013,Customer_2013,28,94000,Female,Divorced,Bachelor,No,61576,1
2014,Customer_2014,49,98000,Female,Married,Master,No,80145,5
2015,Customer_2015,46,120000,Female,Divorced,Bachelor,Yes,73027,1
2016,Customer_2016,30,97000,Female,Married,Bachelor,Yes,95267,2
2017,Customer_2017,36,48000,Male,Divorced,Master,No,10576,2
2018,Customer_2018,41,46000,Female,Married,High School,No,56869,1
2019,Customer_2019,41,50000,Male,Single,Bachelor,No,39806,2
2020,Customer_2020,56,36000,Male,Married,Bachelor,Yes,25266,3
2021,Customer_2021,49,168000,Female,Married,Master,Yes,38932,1
2022,Customer_2022,17,52000,Male,Single,High School,Yes,87415,2
2023,Customer_2023,35,106000,Male,Single,PhD,Yes,86345,1
2024,Customer_2024,66,55000,Male,Single,Bachelor,No,94500,2
2025,Customer_2025,48,82000,Female,Single,PhD,No,83791,4
2026,Customer_2026,20,125000,Male,Married,PhD,No,82990,4
2027,Customer_2027,64,87000,Male,Single,Bachelor,No,46767,2
2028,Customer_2028,49,112000,Female,Divorced,PhD,Yes,91155,3
2029,Customer_2029,27,166000,Female,Married,Bachelor,Yes,28142,1
2030,Customer_2030,30,72000,Male,Divorced,PhD,No,78559,2
2031,Customer_2031,21,109000,Male,Single,Bachelor,No,69756,1
2032,Customer_2032,64,152000,Male,Divorced,Bachelor,No,90929,4
2033,Customer_2033,48,128000,Male,Married,Master,Yes,67073,2
2034,Customer_2034,64,84000,Male,Single,PhD,No,83731,5
2035,Customer_2035,56,64000,Male,Married,High School,Yes,12941,4
2036,Customer_2036,44,140000,Female,Divorced,PhD,Yes,13042,5
